diacritic,pronunciation,label,values,triggers,weight
HANDLEB_2,HANDLEB,HANDLEB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
SUBWAY_3,SUBWAY,SUBWAY,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
SUBWAY_4,SUBWAY,SUBWAY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
DIZZINESS_1,DIZZINESS,DIZZINESS,set(),set(),9.9
DIZZINESS_2,DIZZINESS,DIZZINESS,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
PEARLDIM_3,PEARLDIM,PEARLDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
PEARLDIM_4,PEARLDIM,PEARLDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",10.4
TIGER_3,TIGER,TIGER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
TIGER_4,TIGER,TIGER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.8
PENCILSHARPENER_1,PENCILSHARPENER,PENCILSHARPENER,set(),set(),9.9
PENCILSHARPENER_2,PENCILSHARPENER,PENCILSHARPENER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
DRAWERDIM_1,DRAWERDIM,DRAWERDIM,set(),set(),10.0
DRAWERDIM_2,DRAWERDIM,DRAWERDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TRIGGER_1,TRIGGER,TRIGGER,set(),set(),9.8
TRIGGER_2,TRIGGER,TRIGGER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TEASPOON_1,TEASPOON,TEASPOON,set(),set(),10.0
TEASPOON_2,TEASPOON,TEASPOON,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
SHOVELDIM_1,SHOVELDIM,SHOVELDIM,set(),set(),10.4
SHOVELDIM_2,SHOVELDIM,SHOVELDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",11.0
ICECREAMPARLOR_1,ICECREAMPARLOR,ICECREAMPARLOR,set(),set(),10.0
ICECREAMPARLOR_2,ICECREAMPARLOR,ICECREAMPARLOR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
PIANOFORTE_1,PIANOFORTE,PIANOFORTE,set(),set(),9.500000000000002
PIANOFORTE_2,PIANOFORTE,PIANOFORTE,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.500000000000002
SACKDIM_1,SACKDIM,SACKDIM,set(),set(),9.9
SACKDIM_2,SACKDIM,SACKDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TOWER_3,TOWER,TOWER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
TOWER_4,TOWER,TOWER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
DAYA_1,DAYA,DAYA,set(),set(),10.0
DAYA_2,DAYA,DAYA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
RACKET_3,RACKET,RACKET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
RACKET_4,RACKET,RACKET,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",11.0
BALLOON_3,BALLOON,BALLOON,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
BALLOON_4,BALLOON,BALLOON,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.3
MASK_1,MASK,MASK,set(),set(),10.0
MASK_2,MASK,MASK,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
CITY_1,CITY,CITY,set(),set(),9.8
CITY_2,CITY,CITY,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
TICKET_1,TICKET,TICKET,set(),set(),9.9
TICKET_2,TICKET,TICKET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
BATH_1,BATH,BATH,set(),set(),9.9
BATH_2,BATH,BATH,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
GOSLINGDIM_1,GOSLINGDIM,GOSLINGDIM,set(),set(),11.4
GOSLINGDIM_2,GOSLINGDIM,GOSLINGDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
FISHY_1,FISHY,FISHY,set(),set(),10.0
FISHY_2,FISHY,FISHY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
LEVERET_1,LEVERET,LEVERET,set(),set(),9.9
LEVERET_2,LEVERET,LEVERET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
TIDE_1,TIDE,TIDE,set(),set(),10.0
TIDE_2,TIDE,TIDE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
PASTIME_3,PASTIME,PASTIME,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PASTIME_4,PASTIME,PASTIME,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
SPRINGMECHANISM_1,SPRINGMECHANISM,SPRINGMECHANISM,set(),set(),10.5
SPRINGMECHANISM_2,SPRINGMECHANISM,SPRINGMECHANISM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
MORNINGA_1,MORNINGA,MORNINGA,set(),set(),10.5
MORNINGA_2,MORNINGA,MORNINGA,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
GLOVE_1,GLOVE,GLOVE,set(),set(),10.5
GLOVE_2,GLOVE,GLOVE,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
COPYBOOK_1,COPYBOOK,COPYBOOK,set(),set(),9.9
COPYBOOK_2,COPYBOOK,COPYBOOK,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
COPYBOOK_3,COPYBOOK,COPYBOOK,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
COPYBOOK_4,COPYBOOK,COPYBOOK,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
DRUMS_1,DRUMS,DRUMS,set(),set(),10.0
DRUMS_2,DRUMS,DRUMS,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
SEQUENCE_1,SEQUENCE,SEQUENCE,set(),set(),9.9
SEQUENCE_2,SEQUENCE,SEQUENCE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
KNEE_1,KNEE,KNEE,set(),set(),9.9
KNEE_2,KNEE,KNEE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
FRISBY_1,FRISBY,FRISBY,set(),set(),9.8
FRISBY_2,FRISBY,FRISBY,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
SUNSET_1,SUNSET,SUNSET,set(),set(),9.9
SUNSET_2,SUNSET,SUNSET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.4
CONSTRUCTION_3,CONSTRUCTION,CONSTRUCTION,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
CONSTRUCTION_4,CONSTRUCTION,CONSTRUCTION,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
HAIRDRYER_1,HAIRDRYER,HAIRDRYER,set(),set(),9.9
HAIRDRYER_2,HAIRDRYER,HAIRDRYER,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",10.0
BEDDIM_1,BEDDIM,BEDDIM,set(),set(),9.9
BEDDIM_2,BEDDIM,BEDDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.3
DIVE_1,DIVE,DIVE,set(),set(),10.0
DIVE_2,DIVE,DIVE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
SINGLET_1,SINGLET,SINGLET,set(),set(),10.0
SINGLET_2,SINGLET,SINGLET,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.9
i_3,i,atomic,{'+atomic'},set(),8.500000000000007
null_54,null,nominalizer,{'o_1'},"{('i', frozenset({'+atomic'}))}",9.500000000000002
BOOKDIM_5,BOOKDIM,BOOKDIM,set(),"{('i', frozenset({'+atomic'})), ('null', frozenset())}",9.9
BOOKDIM_6,BOOKDIM,BOOKDIM,set(),"{('i', frozenset({'+atomic'})), ('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.600000000000001
GUITAR_1,GUITAR,GUITAR,set(),set(),10.0
GUITAR_2,GUITAR,GUITAR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
FLUTE_1,FLUTE,FLUTE,set(),set(),9.9
FLUTE_2,FLUTE,FLUTE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
PIPE_1,PIPE,PIPE,set(),set(),9.700000000000001
PIPE_2,PIPE,PIPE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
SOMERSAULT_3,SOMERSAULT,SOMERSAULT,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.5
SOMERSAULT_4,SOMERSAULT,SOMERSAULT,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
SHELL_1,SHELL,SHELL,set(),set(),9.9
SHELL_2,SHELL,SHELL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
TUBE_1,TUBE,TUBE,set(),set(),10.0
TUBE_2,TUBE,TUBE,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.8
WHIM_1,WHIM,WHIM,set(),set(),10.0
WHIM_2,WHIM,WHIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
CONFETTI_1,CONFETTI,CONFETTI,set(),set(),9.9
CONFETTI_2,CONFETTI,CONFETTI,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.4
PHOTO_1,PHOTO,PHOTO,set(),set(),9.700000000000001
PHOTO_2,PHOTO,PHOTO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
STICKDIM_1,STICKDIM,STICKDIM,set(),set(),9.9
STICKDIM_2,STICKDIM,STICKDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
TRUTH_1,TRUTH,TRUTH,set(),set(),9.9
TRUTH_2,TRUTH,TRUTH,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
SUGGESTION_1,SUGGESTION,SUGGESTION,set(),set(),9.9
SUGGESTION_2,SUGGESTION,SUGGESTION,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
VEHICLENOSE_1,VEHICLENOSE,VEHICLENOSE,set(),set(),9.9
VEHICLENOSE_2,VEHICLENOSE,VEHICLENOSE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.5
SIGNOR_3,SIGNOR,SIGNOR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.3
TILL_1,TILL,TILL,set(),set(),10.4
TILL_2,TILL,TILL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
WAND_1,WAND,WAND,set(),set(),10.0
WAND_2,WAND,WAND,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
SHIP_1,SHIP,SHIP,set(),set(),10.0
SHIP_2,SHIP,SHIP,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.700000000000001
DOLPHIN_1,DOLPHIN,DOLPHIN,set(),set(),9.9
DOLPHIN_2,DOLPHIN,DOLPHIN,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
SCISSOR_3,SCISSOR,SCISSOR,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
SCISSOR_4,SCISSOR,SCISSOR,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.5
OFFSPRING_3,OFFSPRING,OFFSPRING,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
WIFE_1,WIFE,WIFE,set(),set(),10.0
WIFE_2,WIFE,WIFE,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
PIECEDIMDIM_1,PIECEDIMDIM,PIECEDIMDIM,set(),set(),9.8
PIECEDIMDIM_2,PIECEDIMDIM,PIECEDIMDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
END_1,END,END,set(),set(),9.9
END_2,END,END,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
BANQUET_1,BANQUET,BANQUET,set(),set(),10.0
BANQUET_2,BANQUET,BANQUET,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
MEAT_1,MEAT,MEAT,set(),set(),9.9
MEAT_2,MEAT,MEAT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
SATURDAY_1,SATURDAY,SATURDAY,set(),set(),10.0
SATURDAY_2,SATURDAY,SATURDAY,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BRAND_1,BRAND,BRAND,set(),set(),9.9
BRAND_2,BRAND,BRAND,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
PEEL_1,PEEL,PEEL,set(),set(),9.9
PEEL_2,PEEL,PEEL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SHOVELDIM_3,SHOVELDIM,SHOVELDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
SHOVELDIM_4,SHOVELDIM,SHOVELDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('e', frozenset({'-atomic'}))}",11.0
PHOTOGRAPH_1,PHOTOGRAPH,PHOTOGRAPH,set(),set(),10.0
PHOTOGRAPH_2,PHOTOGRAPH,PHOTOGRAPH,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
null_55,null,nominalizer,"{'a_2', 'e_2'}","{('null', frozenset({'-atomic'}))}",9.8
PHOTO_3,PHOTO,PHOTO,set(),"{('null', frozenset()), ('null', frozenset({'-atomic'}))}",9.9
PHOTO_4,PHOTO,PHOTO,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset()), ('null', frozenset({'-atomic'}))}",9.8
PEASHOOTER_1,PEASHOOTER,PEASHOOTER,set(),set(),9.9
PEASHOOTER_2,PEASHOOTER,PEASHOOTER,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
PEASHOOTER_3,PEASHOOTER,PEASHOOTER,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
PEASHOOTER_4,PEASHOOTER,PEASHOOTER,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'})), ('e', frozenset({'+atomic'}))}",10.5
TUBE_3,TUBE,TUBE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
TUBE_4,TUBE,TUBE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.4
POSITION_1,POSITION,POSITION,set(),set(),10.0
POSITION_2,POSITION,POSITION,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
BALLDIM_5,BALLDIM,BALLDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.700000000000001
BALLDIM_6,BALLDIM,BALLDIM,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'})), ('o', frozenset({'+atomic'}))}",9.9
null_56,null,nominalizer,{'i_1'},"{('e', frozenset({'-atomic'}))}",15.899999999999979
JIGSAW_1,JIGSAW,JIGSAW,set(),set(),9.700000000000001
JIGSAW_2,JIGSAW,JIGSAW,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",9.500000000000002
JIGSAW_3,JIGSAW,JIGSAW,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.3
JIGSAW_4,JIGSAW,JIGSAW,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'})), ('e', frozenset({'+atomic'}))}",11.0
BLU_1,BLU,BLU,set(),set(),9.9
BLU_2,BLU,BLU,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
STONEB_3,STONEB,STONEB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.3
STONEB_4,STONEB,STONEB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
MUSICDIM_1,MUSICDIM,MUSICDIM,set(),set(),10.0
MUSICDIM_2,MUSICDIM,MUSICDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
FESTOON_1,FESTOON,FESTOON,set(),set(),10.0
FESTOON_2,FESTOON,FESTOON,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
SWEET_1,SWEET,SWEET,set(),set(),9.9
SWEET_2,SWEET,SWEET,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
SWEETDIM_1,SWEETDIM,SWEETDIM,set(),set(),10.0
SWEETDIM_2,SWEETDIM,SWEETDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
WINDOW_1,WINDOW,WINDOW,set(),set(),10.0
WINDOW_2,WINDOW,WINDOW,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
TOAD_1,TOAD,TOAD,set(),set(),9.9
TOAD_2,TOAD,TOAD,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
NECK_1,NECK,NECK,set(),set(),9.9
NECK_2,NECK,NECK,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
MOLE_1,MOLE,MOLE,set(),set(),10.0
MOLE_2,MOLE,MOLE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
MOLEDIM_1,MOLEDIM,MOLEDIM,set(),set(),9.9
MOLEDIM_2,MOLEDIM,MOLEDIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
BLANKET_1,BLANKET,BLANKET,set(),set(),10.5
BLANKET_2,BLANKET,BLANKET,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.4
TUNNEL_1,TUNNEL,TUNNEL,set(),set(),9.9
TUNNEL_2,TUNNEL,TUNNEL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
PARROTDIM_1,PARROTDIM,PARROTDIM,set(),set(),9.9
PARROTDIM_2,PARROTDIM,PARROTDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
SWALLOW_1,SWALLOW,SWALLOW,set(),set(),10.0
SWALLOW_2,SWALLOW,SWALLOW,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.5
SNAILADIM_1,SNAILADIM,SNAILADIM,set(),set(),9.9
SNAILADIM_2,SNAILADIM,SNAILADIM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
DINNER_1,DINNER,DINNER,set(),set(),10.5
DINNER_2,DINNER,DINNER,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
PICTUREDIM_1,PICTUREDIM,PICTUREDIM,set(),set(),9.9
PICTUREDIM_2,PICTUREDIM,PICTUREDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
null_57,null,nominalizer,"{'o_1', 'i_1'}","{('e', frozenset({'-atomic'}))}",11.899999999999997
null_58,null,nominalizer,"{'o_1', 'e_2'}",set(),10.899999999999997
null_59,null,nominalizer,"{'o_1', 'e_2'}","{('e', frozenset({'-atomic'}))}",10.899999999999997
null_60,null,nominalizer,"{'o_1', 'e_2'}","{('i', frozenset({'-atomic'}))}",10.899999999999997
null_61,null,nominalizer,"{'o_1', 'e_2'}","{('a', frozenset({'-atomic'}))}",10.899999999999997
BILL_1,BILL,BILL,set(),set(),10.0
BILL_2,BILL,BILL,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.4
TRICYCLE_1,TRICYCLE,TRICYCLE,set(),set(),9.700000000000001
TRICYCLE_2,TRICYCLE,TRICYCLE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
COMMONCOLD_1,COMMONCOLD,COMMONCOLD,set(),set(),9.8
COMMONCOLD_2,COMMONCOLD,COMMONCOLD,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
NOSEDIMA_1,NOSEDIMA,NOSEDIMA,set(),set(),10.0
NOSEDIMA_2,NOSEDIMA,NOSEDIMA,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
HANDKERCHIEFDIM_1,HANDKERCHIEFDIM,HANDKERCHIEFDIM,set(),set(),9.8
HANDKERCHIEFDIM_2,HANDKERCHIEFDIM,HANDKERCHIEFDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
BLU_3,BLU,BLU,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
BLU_4,BLU,BLU,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
RAKE_1,RAKE,RAKE,set(),set(),9.9
RAKE_2,RAKE,RAKE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
BUNCHB_1,BUNCHB,BUNCHB,set(),set(),10.0
BUNCHB_2,BUNCHB,BUNCHB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
FRUITSALAD_1,FRUITSALAD,FRUITSALAD,set(),set(),9.9
FRUITSALAD_2,FRUITSALAD,FRUITSALAD,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CORN_1,CORN,CORN,set(),set(),9.8
CORN_2,CORN,CORN,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
KICKB_1,KICKB,KICKB,set(),set(),10.5
KICKB_2,KICKB,KICKB,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CYLINDER_3,CYLINDER,CYLINDER,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
CYLINDER_4,CYLINDER,CYLINDER,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
TRIANGLE_3,TRIANGLE,TRIANGLE,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.3
TRIANGLE_4,TRIANGLE,TRIANGLE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
NAME_3,NAME,NAME,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",9.8
NAME_4,NAME,NAME,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
CENTDIM_3,CENTDIM,CENTDIM,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",9.9
CENTDIM_4,CENTDIM,CENTDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
TAPEHOLDER_1,TAPEHOLDER,TAPEHOLDER,set(),set(),10.0
TAPEHOLDER_2,TAPEHOLDER,TAPEHOLDER,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.9
CASE_1,CASE,CASE,set(),set(),10.0
CASE_2,CASE,CASE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
TEA_1,TEA,TEA,set(),set(),9.9
TEA_2,TEA,TEA,set(),"{('null', frozenset({'+atomic'})), ('null', frozenset())}",9.8
PISTOL_3,PISTOL,PISTOL,set(),"{('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.0
PISTOL_4,PISTOL,PISTOL,set(),"{('a', frozenset({'+atomic'})), ('null', frozenset()), ('e', frozenset({'-atomic'}))}",10.5
LIONDIM_1,LIONDIM,LIONDIM,set(),set(),9.9
LIONDIM_2,LIONDIM,LIONDIM,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",10.0
NOSEDIMB_1,NOSEDIMB,NOSEDIMB,set(),set(),10.0
NOSEDIMB_2,NOSEDIMB,NOSEDIMB,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
null_62,null,nominalizer,"{'a_2', 'e_2'}","{('e', frozenset({'+atomic'}))}",9.9
null_63,null,nominalizer,"{'a_2', 'e_2'}","{('e', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.0
null_64,null,nominalizer,"{'a_2', 'e_2'}","{('a', frozenset({'-atomic'})), ('e', frozenset({'+atomic'}))}",10.0
SAND_1,SAND,SAND,set(),set(),9.8
SAND_2,SAND,SAND,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.0
CASTLE_3,CASTLE,CASTLE,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
CASTLE_4,CASTLE,CASTLE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
BODYHAIR_1,BODYHAIR,BODYHAIR,set(),set(),9.9
BODYHAIR_2,BODYHAIR,BODYHAIR,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
COLLAR_1,COLLAR,COLLAR,set(),set(),9.9
COLLAR_2,COLLAR,COLLAR,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
PUP_1,PUP,PUP,set(),set(),9.9
PUP_2,PUP,PUP,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
PUP_3,PUP,PUP,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.8
PUP_4,PUP,PUP,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",10.3
LEASH_1,LEASH,LEASH,set(),set(),10.0
LEASH_2,LEASH,LEASH,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
LIFE_1,LIFE,LIFE,set(),set(),10.0
LIFE_2,LIFE,LIFE,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
OFFSPRING_4,OFFSPRING,OFFSPRING,set(),"{('null', frozenset()), ('i', frozenset({'-atomic'}))}",10.0
OFFSPRING_5,OFFSPRING,OFFSPRING,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
OFFSPRING_6,OFFSPRING,OFFSPRING,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'})), ('i', frozenset({'-atomic'}))}",9.9
FUR_1,FUR,FUR,set(),set(),10.5
FUR_2,FUR,FUR,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",9.9
HAMPER_1,HAMPER,HAMPER,set(),set(),9.9
HAMPER_2,HAMPER,HAMPER,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",10.5
MESSAGE_1,MESSAGE,MESSAGE,set(),set(),9.8
MESSAGE_2,MESSAGE,MESSAGE,set(),"{('null', frozenset()), ('o', frozenset({'+atomic'}))}",9.9
FARM_1,FARM,FARM,set(),set(),10.0
FARM_2,FARM,FARM,set(),"{('null', frozenset()), ('a', frozenset({'+atomic'}))}",11.5
SERGEANT_1,SERGEANT,SERGEANT,set(),set(),9.8
SERGEANT_2,SERGEANT,SERGEANT,set(),"{('null', frozenset()), ('e', frozenset({'+atomic'}))}",10.0
KICKC_1,KICKC,KICKC,set(),set(),9.8
